x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,y0,y1,y2,y3,y4,y5
1,3,2,1,2,1,1,2,12.5,5,2.247381621,0.037836349,100000,0,1000,1,3.125,0.743435423,0.037171771,438.6907788,39.26130374,0.048461078,0.022962009,0.026552899,0.010374438,469.7066422,0.006476553,0.683021391,0.023475856,0.762037569,0.034370601,1.571863646,1.38852266,1.103509729,0.109723987,0.703335736,6.456029575,0.00217773,0.095580286,0.808540146,0.002920413,0.818142838,0.034641016,31.0375,0.368817229,0.424375261,0.682796362,0.40967868,0.22633087,0.109225443,0.424122455,2.75E-05,2.75E-05,2.64827,5.13792,2.07552
1,3,2,1,2,1,1,2,12.5,5,2.247381621,0.037836349,100000,0,1000,1,3.125,0.743435423,0.037171771,438.6907788,39.26130374,0.048461078,0.022962009,0.026552899,0.010374438,469.7066422,0.006476553,0.975744844,0.033536936,1.088625099,0.034370601,3.207884992,1.983603801,1.103509729,0.156748552,1.004765337,6.456029575,0.003111042,0.136543265,1.155057352,0.004172019,1.168775483,0.034641016,31.0375,0.526881756,0.606250373,0.975423374,0.585255257,0.323329815,0.156036346,0.510776739,3.31E-05,3.31E-05,2.79416,5.42824,3.33336
1,3,2,1,2,1,1,2,12.5,5,2.247381621,0.037836349,100000,0,1000,1,3.125,0.743435423,0.037171771,438.6907788,39.26130374,0.048461078,0.022962009,0.026552899,0.010374438,469.7066422,0.006476553,1.268468297,0.043598017,1.415212628,0.034370601,5.421325636,2.578684941,1.103509729,0.203773118,1.306194939,6.456029575,0.004044355,0.177506245,1.501574557,0.005423625,1.519408128,0.034641016,31.0375,0.684946283,0.788125484,1.268050386,0.760831834,0.420328759,0.20284725,0.557405205,3.61E-05,3.61E-05,2.88891,5.90856,7.13227
1,3,2,1,2,1,1,2,12.5,5,2.168080705,0.033970746,100000,0,1000,1,3.125,0.719939267,0.035996963,453.3810892,40.45401179,0.048382643,0.023595902,0.02682191,0.010343239,497.6607761,0.00691188,0.118598061,0.007942859,0.059748695,0.066972925,0.084114616,0.279726081,1.647089772,0.012265549,0.024534576,12.71649619,0.001038338,0.020734063,0.183782287,0.001228355,0.187846342,0.18973666,36.1925,0.108720584,0.274113654,0.317547758,0.116069939,0.061232556,0.016260116,0.149639091,1.03E-05,1.03E-05,1.35966,2.75722,1.74166
1,3,2,1,2,1,1,2,12.5,5,2.168080705,0.033970746,100000,0,1000,1,3.125,0.719939267,0.035996963,453.3810892,40.45401179,0.048382643,0.023595902,0.02682191,0.010343239,497.6607761,0.00691188,0.474392243,0.031771436,0.238994778,0.066972925,1.345833849,1.118904324,1.647089772,0.049062196,0.098138303,12.71649619,0.004153351,0.082936252,0.735129149,0.004913421,0.751385369,0.18973666,36.1925,0.434882337,1.096454618,1.270191033,0.464279756,0.244930222,0.065040462,0.455650198,3.15E-05,3.15E-05,2.41438,4.81459,3.39941
1,3,2,1,2,1,1,2,12.5,5,2.168080705,0.033970746,100000,0,1000,1,3.125,0.719939267,0.035996963,453.3810892,40.45401179,0.048382643,0.023595902,0.02682191,0.010343239,497.6607761,0.00691188,0.830186425,0.055600013,0.418240862,0.066972925,4.121616163,1.958082566,1.647089772,0.085858844,0.17174203,12.71649619,0.007268364,0.145138442,1.286476011,0.008598487,1.314924396,0.18973666,36.1925,0.76104409,1.918795581,2.222834307,0.812489572,0.428627889,0.113820809,0.675674685,4.67E-05,4.67E-05,3.65616,7.13167,30.8299
1,3,2,1,2,1,1,2,12.5,5,2.168080705,0.033970746,100000,0,1000,1,3.125,0.719939267,0.035996963,453.3810892,40.45401179,0.048382643,0.023595902,0.02682191,0.010343239,497.6607761,0.00691188,1.185980607,0.079428591,0.597486946,0.066972925,8.411461557,2.797260809,1.647089772,0.122655491,0.245345756,12.71649619,0.010383378,0.207340631,1.837822873,0.012283552,1.878463423,0.18973666,36.1925,1.087205842,2.741136544,3.175477581,1.160699389,0.612325556,0.162601156,1.005041264,6.95E-05,6.95E-05,15.2867,14.0125,58.8729
1,3,2,1,2,1,1,2,12.5,5,2.168080705,0.033970746,100000,0,1000,1,3.125,0.719939267,0.035996963,453.3810892,40.45401179,0.048382643,0.023595902,0.02682191,0.010343239,497.6607761,0.00691188,1.541774789,0.103257168,0.77673303,0.066972925,14.21537003,3.636439051,1.647089772,0.159452138,0.318949483,12.71649619,0.013498391,0.26954282,2.389169735,0.015968618,2.44200245,0.18973666,36.1925,1.413367595,3.563477507,4.128120856,1.508909206,0.796023223,0.211381503,1.584038763,0.000109487,0.000109487,27.7656,22.2556,77.932
1,3,2,1,2,1,1,2,12.5,5,2.775084539,0.071237292,100000,0,1000,1,3.125,0.775154319,0.038757716,458.9840208,23.25075623,0.092945904,0.023982068,0.027539413,0.00587216,524.7518392,0.006498873,0.114990434,0.009071148,0.174843254,0.078886107,0.154903244,0.58596593,1.453272326,0.041316942,1.044043762,16.21423529,0.000773461,0.014434308,0.201343231,0.000950304,0.205810886,0.084852814,85.84,0.083876456,0.277652682,0.279928443,0.097929559,0.043930438,0.033447844,0.121866475,7.92E-06,7.92E-06,1.32168,2.68421,1.69472
1,3,2,1,2,1,1,2,12.5,5,2.775084539,0.071237292,100000,0,1000,1,3.125,0.775154319,0.038757716,458.9840208,23.25075623,0.092945904,0.023982068,0.027539413,0.00587216,524.7518392,0.006498873,0.459961738,0.036284591,0.699373016,0.078886107,2.478451912,2.343863719,1.453272326,0.165267766,4.176175047,16.21423529,0.003093844,0.057737231,0.805372925,0.003801216,0.823243544,0.084852814,85.84,0.335505825,1.110610729,1.119713774,0.391718237,0.175721753,0.133791376,0.567768303,3.69E-05,3.69E-05,3.74149,10.1916,2.41239
1,3,2,1,2,1,1,2,12.5,5,2.775084539,0.071237292,100000,0,1000,1,3.125,0.775154319,0.038757716,458.9840208,23.25075623,0.092945904,0.023982068,0.027539413,0.00587216,524.7518392,0.006498873,0.804933041,0.063498034,1.223902777,0.078886107,7.590258979,4.101761509,1.453272326,0.289218591,7.308306332,16.21423529,0.005414227,0.101040154,1.409402619,0.006652128,1.440676201,0.084852814,85.84,0.587135193,1.943568776,1.959499104,0.685506915,0.307513067,0.234134909,1.024364132,6.66E-05,6.66E-05,16.8801,19.6805,2.60171
1,3,2,1,2,1,1,2,12.5,5,2.775084539,0.071237292,100000,0,1000,1,3.125,0.775154319,0.038757716,458.9840208,23.25075623,0.092945904,0.023982068,0.027539413,0.00587216,524.7518392,0.006498873,1.149904344,0.090711477,1.748432539,0.078886107,15.49032445,5.859659298,1.453272326,0.413169415,10.44043762,16.21423529,0.007734609,0.144343076,2.013432313,0.00950304,2.058108859,0.084852814,85.84,0.838764561,2.776526823,2.799284435,0.979295593,0.439304381,0.334478441,2.657750666,0.000172724,0.000172724,44.3281,34.6027,14.6247
1,3,2,1,2,1,1,2,12.5,5,2.775084539,0.071237292,100000,0,1000,1,3.125,0.775154319,0.038757716,458.9840208,23.25075623,0.092945904,0.023982068,0.027539413,0.00587216,524.7518392,0.006498873,1.494875647,0.11792492,2.272962301,0.078886107,26.17864832,7.617557088,1.453272326,0.53712024,13.5725689,16.21423529,0.010054992,0.187645999,2.617462007,0.012353952,2.675541517,0.084852814,85.84,1.09039393,3.609484869,3.639069765,1.273084271,0.571095696,0.434821973,4.169891508,0.000270996,0.000270996,50.5936,40.8282,26.8226
1,3,2,1,2,1,1,2,12.5,5,3.100298818,0.099332053,100000,0,1000,1,3.125,0.965072725,0.048253636,419.7945654,31.60794381,0.049278183,0.015167435,0.024782904,0.008728062,508.5994467,0.004774253,0.116223922,0.014267299,0.918084602,0.122756994,0.330312264,1.118690927,1.043494672,0.060632638,4.088634942,14.21643199,0.001144005,0.011505251,0.233252103,0.001329444,0.236269039,0.181659021,177.895,0.134588613,0.34388366,0.305481664,0.176880282,0.056236513,0.023570122,0.226374909,1.08E-05,1.08E-05,2.91594,4.83273,2.29402
1,3,2,1,2,1,1,2,12.5,5,3.100298818,0.099332053,100000,0,1000,1,3.125,0.965072725,0.048253636,419.7945654,31.60794381,0.049278183,0.015167435,0.024782904,0.008728062,508.5994467,0.004774253,0.464895687,0.057069197,3.672338407,0.122756994,5.284996231,4.47476371,1.043494672,0.242530553,16.35453977,14.21643199,0.004576022,0.046021004,0.933008413,0.005317777,0.945076157,0.181659021,177.895,0.538354451,1.375534638,1.221926655,0.707521128,0.22494605,0.094280488,0.550839405,2.63E-05,2.63E-05,4.81958,13.4991,2.71924
1,3,2,1,2,1,1,2,12.5,5,3.100298818,0.099332053,100000,0,1000,1,3.125,0.965072725,0.048253636,419.7945654,31.60794381,0.049278183,0.015167435,0.024782904,0.008728062,508.5994467,0.004774253,0.813567453,0.099871095,6.426592212,0.122756994,16.18530096,7.830836492,1.043494672,0.424428468,28.62044459,14.21643199,0.008008038,0.080536758,1.632764723,0.009306109,1.653883275,0.181659021,177.895,0.94212029,2.407185617,2.138371646,1.238161975,0.393655588,0.164990854,0.711020164,3.39E-05,3.39E-05,28.4479,26.8912,12.8676
1,3,2,1,2,1,1,2,12.5,5,3.100298818,0.099332053,100000,0,1000,1,3.125,0.965072725,0.048253636,419.7945654,31.60794381,0.049278183,0.015167435,0.024782904,0.008728062,508.5994467,0.004774253,1.162239218,0.142672993,9.180846018,0.122756994,33.03122644,11.18690927,1.043494672,0.606326383,40.88634942,14.21643199,0.011440054,0.115052511,2.332521033,0.013294441,2.362690394,0.181659021,177.895,1.345886128,3.438836595,3.054816638,1.768802821,0.562365126,0.23570122,0.71230851,3.40E-05,3.40E-05,35.862,35.6938,30.3054
1,3,2,1,2,1,1,2,12.5,5,3.100298818,0.099332053,100000,0,1000,1,3.125,0.965072725,0.048253636,419.7945654,31.60794381,0.049278183,0.015167435,0.024782904,0.008728062,508.5994467,0.004774253,1.510910983,0.185474891,11.93509982,0.122756994,55.82277269,14.54298206,1.043494672,0.788224297,53.15225424,14.21643199,0.01487207,0.149568264,3.032277343,0.017282774,3.071497512,0.181659021,177.895,1.749651967,4.470487574,3.971261629,2.299443667,0.731074664,0.306411585,0.891423794,4.26E-05,4.26E-05,53.9426,48.5982,55.527
1,3,2,1,2,1,1,2,12.5,5,3.005938465,0.09053552,100000,0,1000,1,3.125,0.862264098,0.043113205,419.4960144,34.89304839,0.054216069,0.020591411,0.027000618,0.009642051,476.8727053,0.005339692,0.098169191,0.009792635,0.095671598,0.099752632,0.118785325,0.421874899,1.766717763,0.023572189,0.118317994,17.51114706,0.000871109,0.038207593,0.420524414,0.000972531,0.425446257,0.3,55.782,0.167498618,0.182961263,0.245504803,0.201148454,0.141320814,0.050133021,0.124292825,6.64E-06,6.64E-06,1.25523,2.36674,2.3622
1,3,2,1,2,1,1,2,12.5,5,3.005938465,0.09053552,100000,0,1000,1,3.125,0.862264098,0.043113205,419.4960144,34.89304839,0.054216069,0.020591411,0.027000618,0.009642051,476.8727053,0.005339692,0.392676763,0.039170541,0.382686393,0.099752632,1.900565198,1.687499596,1.766717763,0.094288755,0.473271977,17.51114706,0.003484437,0.152830371,1.682097656,0.003890122,1.701785026,0.3,55.782,0.66999447,0.731845051,0.982019213,0.804593815,0.565283256,0.200532083,0.78000719,4.16E-05,4.16E-05,14.204,21.6685,17.1968
1,3,2,1,2,1,1,2,12.5,5,3.005938465,0.09053552,100000,0,1000,1,3.125,0.862264098,0.043113205,419.4960144,34.89304839,0.054216069,0.020591411,0.027000618,0.009642051,476.8727053,0.005339692,0.687184335,0.068548446,0.669701187,0.099752632,5.82048092,2.953124294,1.766717763,0.165005321,0.82822596,17.51114706,0.006097766,0.267453149,2.943670897,0.006807714,2.978123796,0.3,55.782,1.172490323,1.28072884,1.718533622,1.408039177,0.989245698,0.350931145,1.342419663,7.17E-05,7.17E-05,82.4108,64.2429,45.7333
1,3,2,1,2,1,1,2,12.5,5,3.005938465,0.09053552,100000,0,1000,1,3.125,0.862264098,0.043113205,419.4960144,34.89304839,0.054216069,0.020591411,0.027000618,0.009642051,476.8727053,0.005339692,0.981691907,0.097926352,0.956715982,0.099752632,11.87853249,4.218748991,1.766717763,0.235721887,1.183179942,17.51114706,0.008711094,0.382075927,4.205244139,0.009725306,4.254462566,0.3,55.782,1.674986175,1.829612628,2.455048032,2.011484539,1.41320814,0.501330208,4.158458662,0.000222049,0.000222049,143.294,101.894,88.0256
1,3,2,1,2,1,1,2,12.5,5,3.005938465,0.09053552,100000,0,1000,1,3.125,0.862264098,0.043113205,419.4960144,34.89304839,0.054216069,0.020591411,0.027000618,0.009642051,476.8727053,0.005339692,1.276199479,0.127304257,1.243730776,0.099752632,20.07471991,5.484373688,1.766717763,0.306438453,1.538133925,17.51114706,0.011324422,0.496698705,5.466817381,0.012642898,5.530801335,0.3,55.782,2.177482028,2.378496417,3.191562441,2.6149299,1.837170582,0.65172927,18.99560698,0.001014307,0.001014307,240.829,151.692,132.882
1,3,2,1,2,1,1,2,12.5,5,2.672156149,0.063601044,100000,0,1000,1,3.125,0.811318332,0.040565917,412.9775865,34.21795728,0.055512737,0.022305439,0.027094534,0.009604748,480.0936268,0.005586809,0.092311592,0.012805772,0.320407251,0.138723338,0.245854301,0.725237092,2.252675205,0.042232579,0.086038285,28.46797541,0.00095013,0.043002789,0.530031089,0.001094121,0.533617273,0.259229628,70.922,0.182188265,0.274910266,0.263819055,0.217486824,0.135121616,0.07431948,0.268078598,1.50E-05,1.50E-05,2.61124,4.55859,2.11427
1,3,2,1,2,1,1,2,12.5,5,2.672156149,0.063601044,100000,0,1000,1,3.125,0.811318332,0.040565917,412.9775865,34.21795728,0.055512737,0.022305439,0.027094534,0.009604748,480.0936268,0.005586809,0.369246368,0.051223089,1.281629005,0.138723338,3.933668816,2.900948369,2.252675205,0.168930318,0.344153139,28.46797541,0.00380052,0.172011155,2.120124358,0.004376484,2.134469092,0.259229628,70.922,0.728753058,1.099641064,1.055276222,0.869947296,0.540486465,0.297277922,0.860608682,4.81E-05,4.81E-05,14.5742,16.3738,7.42376
1,3,2,1,2,1,1,2,12.5,5,2.672156149,0.063601044,100000,0,1000,1,3.125,0.811318332,0.040565917,412.9775865,34.21795728,0.055512737,0.022305439,0.027094534,0.009604748,480.0936268,0.005586809,0.646181143,0.089640405,2.242850758,0.138723338,12.04686075,5.076659646,2.252675205,0.295628056,0.602267993,28.46797541,0.00665091,0.301019522,3.710217626,0.007658848,3.73532091,0.259229628,70.922,1.275317852,1.924371863,1.846733388,1.522407768,0.945851314,0.520236363,1.733142966,9.68E-05,9.68E-05,75.307,52.947,41.8324
1,3,2,1,2,1,1,2,12.5,5,2.672156149,0.063601044,100000,0,1000,1,3.125,0.811318332,0.040565917,412.9775865,34.21795728,0.055512737,0.022305439,0.027094534,0.009604748,480.0936268,0.005586809,0.923115919,0.128057722,3.204072512,0.138723338,24.5854301,7.252370923,2.252675205,0.422325794,0.860382847,28.46797541,0.0095013,0.430027889,5.300310894,0.010941211,5.336172729,0.259229628,70.922,1.821882645,2.749102661,2.638190554,2.17486824,1.351216162,0.743194804,16.35991945,0.000913998,0.000913998,172.171,102.894,116.317
1,3,2,1,2,1,1,2,12.5,5,2.672156149,0.063601044,100000,0,1000,1,3.125,0.811318332,0.040565917,412.9775865,34.21795728,0.055512737,0.022305439,0.027094534,0.009604748,480.0936268,0.005586809,1.200050695,0.166475038,4.165294266,0.138723338,41.54937687,9.4280822,2.252675205,0.549023532,1.118497701,28.46797541,0.01235169,0.559036255,6.890404163,0.014223574,6.937024548,0.259229628,70.922,2.368447439,3.573833459,3.42964772,2.827328711,1.756581011,0.966153246,33.42377755,0.001867323,0.001867323,273.096,157.885,186.755
1,3,2,1,2,1,1,2,12.5,5,2.792470872,0.072584636,100000,0,1000,1,3.125,0.805392173,0.040269609,454.5688503,42.20974146,0.047723096,0.021674632,0.027202353,0.010763943,512.6068546,0.006194709,0.112260412,0.003658687,0.056918223,0.032591072,0.108926972,0.306420006,3.933473095,0.016285484,0.005398858,22.41358378,0.000820089,0.025715204,0.10325111,0.000965052,0.105788841,0.12489996,8.255,0.072377093,0.23220338,0.234739808,0.058134289,0.040540297,0.009525592,0.063996155,3.96E-06,3.96E-06,0.804338,1.76693,2.03476
1,3,2,1,2,1,1,2,12.5,5,2.792470872,0.072584636,100000,0,1000,1,3.125,0.805392173,0.040269609,454.5688503,42.20974146,0.047723096,0.021674632,0.027202353,0.010763943,512.6068546,0.006194709,0.449041646,0.014634749,0.227672892,0.032591072,1.742831552,1.225680022,3.933473095,0.065141937,0.021595432,22.41358378,0.003280354,0.102860817,0.413004439,0.003860209,0.423155365,0.12489996,8.255,0.289508373,0.92881352,0.938959232,0.232537157,0.162161187,0.038102368,0.314555162,1.95E-05,1.95E-05,2.77517,5.34959,2.20961
1,3,2,1,2,1,1,2,12.5,5,2.792470872,0.072584636,100000,0,1000,1,3.125,0.805392173,0.040269609,454.5688503,42.20974146,0.047723096,0.021674632,0.027202353,0.010763943,512.6068546,0.006194709,0.785822881,0.02561081,0.398427561,0.032591072,5.337421627,2.144940039,3.933473095,0.11399839,0.037792005,22.41358378,0.00574062,0.180006429,0.722757768,0.006755366,0.740521889,0.12489996,8.255,0.506639653,1.62542366,1.643178656,0.406940026,0.283782077,0.066679143,0.482706594,2.99E-05,2.99E-05,3.31428,7.89598,4.4534
1,3,2,1,2,1,1,2,12.5,5,2.792470872,0.072584636,100000,0,1000,1,3.125,0.805392173,0.040269609,454.5688503,42.20974146,0.047723096,0.021674632,0.027202353,0.010763943,512.6068546,0.006194709,1.122604115,0.036586871,0.56918223,0.032591072,10.8926972,3.064200056,3.933473095,0.162854843,0.053988579,22.41358378,0.008200885,0.257152042,1.032511098,0.009650522,1.057888413,0.12489996,8.255,0.723770933,2.3220338,2.34739808,0.581342894,0.405402967,0.095255919,0.619139865,3.84E-05,3.84E-05,5.1267,10.974,7.44377
1,3,2,1,2,1,1,2,12.5,5,2.792470872,0.072584636,100000,0,1000,1,3.125,0.805392173,0.040269609,454.5688503,42.20974146,0.047723096,0.021674632,0.027202353,0.010763943,512.6068546,0.006194709,1.45938535,0.047562933,0.739936899,0.032591072,18.40865827,3.983460073,3.933473095,0.211711297,0.070185152,22.41358378,0.010661151,0.334297655,1.342264427,0.012545679,1.375254937,0.12489996,8.255,0.940902212,3.01864394,3.051617504,0.755745762,0.527023857,0.123832695,0.717845635,4.45E-05,4.45E-05,9.51096,13.712,12.307
1,3,2,1,2,1,1,2,12.5,5,2.297831685,0.040442071,100000,0,1000,1,3.125,0.818563203,0.04092816,466.4184984,32.256847,0.049746133,0.016552781,0.023549012,0.008016864,491.1289524,0.006253918,0.101825341,0.006467876,0.079865383,0.063519319,0.060644671,0.196566118,3.608430349,0.021759494,0.010398905,16.01905158,0.000981369,0.045659089,0.151124474,0.001129123,0.154235352,0.289309523,5.5125,0.097315034,0.266798903,0.358354121,0.097648847,0.047543317,0.012237618,0.191610775,1.20E-05,1.20E-05,2.05887,3.97268,1.78747
1,3,2,1,2,1,1,2,12.5,5,2.297831685,0.040442071,100000,0,1000,1,3.125,0.818563203,0.04092816,466.4184984,32.256847,0.049746133,0.016552781,0.023549012,0.008016864,491.1289524,0.006253918,0.407301363,0.025871505,0.319461531,0.063519319,0.97031473,0.786264474,3.608430349,0.087037975,0.04159562,16.01905158,0.003925477,0.182636354,0.604497896,0.004516491,0.61694141,0.289309523,5.5125,0.389260138,1.067195611,1.433416482,0.390595387,0.190173269,0.048950474,0.43354073,2.71E-05,2.71E-05,2.84902,5.31201,2.1136
1,3,2,1,2,1,1,2,12.5,5,2.297831685,0.040442071,100000,0,1000,1,3.125,0.818563203,0.04092816,466.4184984,32.256847,0.049746133,0.016552781,0.023549012,0.008016864,491.1289524,0.006253918,0.712777385,0.045275134,0.55905768,0.063519319,2.971588861,1.375962829,3.608430349,0.152316457,0.072792335,16.01905158,0.006869585,0.31961362,1.057871317,0.00790386,1.079647467,0.289309523,5.5125,0.681205241,1.867592319,2.508478844,0.683541927,0.332803221,0.085663329,0.681722,4.26E-05,4.26E-05,7.7274,11.4554,8.4453
1,3,2,1,2,1,1,2,12.5,5,2.297831685,0.040442071,100000,0,1000,1,3.125,0.818563203,0.04092816,466.4184984,32.256847,0.049746133,0.016552781,0.023549012,0.008016864,491.1289524,0.006253918,1.018253407,0.064678763,0.798653828,0.063519319,6.064467063,1.965661184,3.608430349,0.217594938,0.10398905,16.01905158,0.009813693,0.456590885,1.511244739,0.011291229,1.542353525,0.289309523,5.5125,0.973150345,2.667989027,3.583541205,0.976488468,0.475433173,0.122376184,0.946955872,5.92E-05,5.92E-05,17.0316,16.2042,30.614
1,3,2,1,2,1,1,2,12.5,5,2.297831685,0.040442071,100000,0,1000,1,3.125,0.818563203,0.04092816,466.4184984,32.256847,0.049746133,0.016552781,0.023549012,0.008016864,491.1289524,0.006253918,1.323729429,0.084082392,1.038249977,0.063519319,10.24894934,2.55535954,3.608430349,0.282873419,0.135185766,16.01905158,0.012757801,0.593568151,1.964618161,0.014678597,2.005059582,0.289309523,5.5125,1.265095448,3.468385735,4.658603567,1.269435008,0.618063125,0.159089039,1.02362898,6.40E-05,6.40E-05,28.1507,26.8577,49.0336
1,3,2,1,2,1,1,2,12.5,5,3.066855468,0.096152078,100000,0,1000,1,3.125,0.89212036,0.044606018,451.4479973,32.81677469,0.054943709,0.017629858,0.025254369,0.008426487,511.7426532,0.00555409,0.084872552,0.007943809,0.048697841,0.09359691,0.038055709,0.164745275,2.664551224,0.039607264,0.012931835,10.93520316,0.000549719,0.079872314,0.301642644,0.000633158,0.310260506,0.293938769,6.3775,0.108981488,0.133660463,0.124634254,0.115035011,0.090564228,0.050783724,0.108599117,6.03E-06,6.03E-06,1.58163,2.88051,2.06122
1,3,2,1,2,1,1,2,12.5,5,3.066855468,0.096152078,100000,0,1000,1,3.125,0.89212036,0.044606018,451.4479973,32.81677469,0.054943709,0.017629858,0.025254369,0.008426487,511.7426532,0.00555409,0.339490206,0.031775234,0.194791364,0.09359691,0.60889134,0.658981102,2.664551224,0.158429055,0.05172734,10.93520316,0.002198878,0.319489258,1.206570574,0.002532633,1.241042024,0.293938769,6.3775,0.435925953,0.534641854,0.498537015,0.460140044,0.362256911,0.203134897,0.5250502,2.92E-05,2.92E-05,4.27248,15.4883,2.83592
1,3,2,1,2,1,1,2,12.5,5,3.066855468,0.096152078,100000,0,1000,1,3.125,0.89212036,0.044606018,451.4479973,32.81677469,0.054943709,0.017629858,0.025254369,0.008426487,511.7426532,0.00555409,0.594107861,0.05560666,0.340884887,0.09359691,1.86472973,1.153216928,2.664551224,0.277250846,0.090522846,10.93520316,0.003848036,0.559106201,2.111498505,0.004432107,2.171823541,0.293938769,6.3775,0.762870419,0.935623244,0.872439777,0.805245078,0.633949595,0.355486069,0.943903614,5.24E-05,5.24E-05,46.9861,40.7971,13.2277
1,3,2,1,2,1,1,2,12.5,5,3.066855468,0.096152078,100000,0,1000,1,3.125,0.89212036,0.044606018,451.4479973,32.81677469,0.054943709,0.017629858,0.025254369,0.008426487,511.7426532,0.00555409,0.848725515,0.079438086,0.48697841,0.09359691,3.805570877,1.647452755,2.664551224,0.396072637,0.129318351,10.93520316,0.005497194,0.798723145,3.016426435,0.006331581,3.102605059,0.293938769,6.3775,1.089814884,1.336604634,1.246342539,1.150350111,0.905642278,0.507837242,1.345063046,7.47E-05,7.47E-05,99.6604,67.769,41.3506
1,3,2,1,2,1,1,2,12.5,5,3.066855468,0.096152078,100000,0,1000,1,3.125,0.89212036,0.044606018,451.4479973,32.81677469,0.054943709,0.017629858,0.025254369,0.008426487,511.7426532,0.00555409,1.10334317,0.103269511,0.633071933,0.09359691,6.431414782,2.141688581,2.664551224,0.514894428,0.168113856,10.93520316,0.007146352,1.038340088,3.921354366,0.008231056,4.033386577,0.293938769,6.3775,1.416759349,1.737586024,1.6202453,1.495455145,1.177334962,0.660188414,2.38266655,0.000132335,0.000132335,156.863,98.273,83.5992
1,3,2,1,2,1,1,2,12.5,5,3.275194817,0.117108969,100000,0,1000,1,3.125,0.847763682,0.042388184,411.8727912,34.8561073,0.061175299,0.024034037,0.029388212,0.009810116,380.3908943,0.005332329,0.07611176,0.006035906,0.23083433,0.0793032,0.059820013,0.30780958,1.267758954,0.018327161,0.023956072,6.742845023,0.000333618,0.030927502,0.216734366,0.000474512,0.219087377,0.07,22.32,0.072523163,0.069421856,0.072737032,0.10253262,0.056216693,0.033208791,0.103504001,5.52E-06,5.52E-06,1.54611,2.71272,1.97434
1,3,2,1,2,1,1,2,12.5,5,3.275194817,0.117108969,100000,0,1000,1,3.125,0.847763682,0.042388184,411.8727912,34.8561073,0.061175299,0.024034037,0.029388212,0.009810116,380.3908943,0.005332329,0.30444704,0.024143624,0.923337321,0.0793032,0.957120202,1.231238319,1.267758954,0.073308645,0.095824286,6.742845023,0.001334474,0.123710008,0.866937463,0.001898049,0.876349507,0.07,22.32,0.29009265,0.277687424,0.290948127,0.410130478,0.224866773,0.132835164,0.652295546,3.48E-05,3.48E-05,5.12389,17.3247,2.87222
1,3,2,1,2,1,1,2,12.5,5,3.275194817,0.117108969,100000,0,1000,1,3.125,0.847763682,0.042388184,411.8727912,34.8561073,0.061175299,0.024034037,0.029388212,0.009810116,380.3908943,0.005332329,0.53278232,0.042251343,1.615840311,0.0793032,2.931180619,2.154667059,1.267758954,0.128290129,0.167692501,6.742845023,0.002335329,0.216492515,1.51714056,0.003321586,1.533611638,0.07,22.32,0.507662138,0.485952992,0.509159223,0.717728337,0.393516853,0.232461536,1.105194313,5.89E-05,5.89E-05,19.4849,27.4258,4.73591
1,3,2,1,2,1,1,2,12.5,5,3.275194817,0.117108969,100000,0,1000,1,3.125,0.847763682,0.042388184,411.8727912,34.8561073,0.061175299,0.024034037,0.029388212,0.009810116,380.3908943,0.005332329,0.761117599,0.060359061,2.308343302,0.0793032,5.982001262,3.078095798,1.267758954,0.183271613,0.239560716,6.742845023,0.003336184,0.309275021,2.167343657,0.004745123,2.190873768,0.07,22.32,0.725231626,0.694218559,0.727370318,1.025326196,0.562166933,0.332087909,1.787679401,9.53E-05,9.53E-05,44.4122,41.8498,14.4744
1,3,2,1,2,1,1,2,12.5,5,3.275194817,0.117108969,100000,0,1000,1,3.125,0.847763682,0.042388184,411.8727912,34.8561073,0.061175299,0.024034037,0.029388212,0.009810116,380.3908943,0.005332329,0.989452879,0.078466779,3.000846293,0.0793032,10.10958213,4.001524537,1.267758954,0.238253097,0.311428931,6.742845023,0.004337039,0.402057527,2.817546754,0.006168659,2.848135899,0.07,22.32,0.942801114,0.902484127,0.945581414,1.332924055,0.730817013,0.431714282,1.75689417,9.37E-05,9.37E-05,55.2554,45.7644,27.272
1,3,2,1,2,1,1,2,12.5,5,2.443036862,0.048603641,100000,0,1000,1,3.125,0.860642132,0.043032107,483.8177086,28.51298258,0.05412646,0.014592656,0.02268716,0.00683155,433.6660583,0.006170038,0.099635636,0.012499224,0.313364072,0.125449333,0.145414663,0.592826255,1.339998084,0.0269474,0.12562538,15.11942257,0.000676257,0.011420478,0.170940678,0.000838967,0.174111224,0.09486833,95.0075,0.081691064,0.229545743,0.168125772,0.070074138,0.04273903,0.027496778,0.073210946,4.52E-06,4.52E-06,0.755467,1.67198,2.03806
